"CPC21code","CPC21partial","CPC2code","CPC2partial"
"71599",0,"71599",0
"71610",0,"71610",0
"71620",0,"71620",0
"71630",0,"71630",0
"71640",0,"71640",0
"71690",0,"71690",0
"71701",0,"71701",0
"71702",0,"71702",0
"72111",0,"72111",0
"72112",0,"72112",0
"72121",0,"72121",0
"72122",0,"72122",0
"72123",0,"72123",0
"72130",0,"72130",0
"72211",0,"72211",0
"72212",0,"72212",0
"72213",0,"72213",0
"72221",0,"72221",0
"72222",0,"72222",0
"72223",0,"72223",0
"72230",0,"72230",0
"72240",0,"72240",0
"73111",0,"73111",0
"73112",0,"73112",0
"73113",0,"73113",0
"73114",0,"73114",0
"73115",0,"73115",0
"73116",0,"73116",0
"73117",0,"73117",0
"73121",0,"73121",0
"73122",0,"73122",0
"73123",0,"73123",0
"73124",0,"73124",0
"73125",0,"73125",0
"73129",0,"73129",0
"73210",0,"73210",0
"73220",0,"73220",0
"73230",0,"73230",0
"73240",0,"73240",0
"73250",0,"73250",0
"73260",0,"73260",0
"73270",0,"73270",0
"73290",0,"73290",0
"73311",0,"73311",0
"73312",0,"73312",0
"73320",0,"73320",0
"73330",0,"73330",0
"73340",0,"73340",0
"73350",0,"73350",0
"73390",0,"73390",0
"81111",0,"81111",1
"81112",0,"81112",1
"81113",0,"81121",1
"81114",0,"81129",1
"81115",0,"81130",1
"81116",0,"81140",1
"81119",0,"81119",1
"81121",0,"81111",1
"81122",0,"81112",1
"81123",0,"81121",1
"81124",0,"81129",1
"81125",0,"81130",1
"81126",0,"81140",1
"81129",0,"81119",1
"81131",0,"81111",1
"81132",0,"81112",1
"81133",0,"81121",1
"81134",0,"81129",1
"81135",0,"81130",1
"81136",0,"81140",1
"81139",0,"81119",1
"81211",0,"81211",1
"81212",0,"81212",1
"81213",0,"81213",1
"81214",0,"81221",1
"81219",1,"81219",1
"81219",1,"81229",1
"81221",0,"81211",1
"81222",0,"81212",1
"81223",0,"81213",1
"81224",0,"81221",1
"81229",1,"81219",1
"81229",1,"81229",1
"81231",0,"81211",1
"81232",0,"81212",1
"81233",0,"81213",1
"81234",0,"81221",1
"81239",1,"81219",1
"81239",1,"81229",1
"81301",0,"81300",1
"81302",0,"81300",1
"81303",0,"81300",1
"81400",0,"81400",0
"82110",0,"82110",0
"82120",0,"82120",0
"82130",0,"82130",0
"82191",0,"82191",0
"82199",0,"82199",0
"82210",0,"82210",0
"82221",0,"82221",0
"82222",0,"82222",0
"82223",0,"82223",0
"82310",0,"82310",0
"82320",0,"82320",0
"82400",0,"82400",0
"83111",0,"83111",0
"83112",0,"83112",0
"83113",0,"83113",0
"83114",0,"83114",0
"83115",0,"83115",0
"83116",0,"83116",0
"83117",0,"83117",0
"83118",0,"83118",0
"83121",0,"83121",0
"83129",0,"83129",0
"83131",0,"83131",0
"83132",0,"83132",0
"83141",0,"83141",0
"83142",0,"83142",0
"83143",0,"83143",0
"83151",0,"83151",0
"83152",0,"83152",0
"83159",0,"83159",0
"83161",0,"83161",0
"83162",0,"83162",0
"83190",0,"83190",0
"83211",0,"83211",0
"83212",0,"83212",0
"83213",0,"83213",0
"83214",0,"83214",0
"83221",0,"83221",0
"83222",0,"83222",0
"83223",0,"83223",0
"83231",0,"83231",0
"83232",0,"83232",0
"83310",0,"83310",0
"83321",0,"83321",0
"83322",0,"83322",0
"83323",0,"83323",0
"83324",0,"83324",0
"83325",0,"83325",0
"83326",0,"83326",0
"83327",0,"83327",0
"83329",0,"83329",0
"83330",0,"83330",0
"83411",0,"83411",0
"83412",0,"83412",0
"83413",0,"83413",0
"83421",0,"83421",0
"83422",0,"83422",0
"83430",0,"83430",0
"83441",0,"83441",0
"83442",0,"83442",0
"83443",0,"83443",0
"83444",0,"83444",0
"83449",0,"83449",0
"83510",0,"83510",0
"83520",0,"83520",0
"83590",0,"83590",0
"83611",0,"83611",0
"83612",0,"83612",0
"83619",0,"83619",0
"83620",0,"83620",0
"83631",0,"83631",0
"83632",0,"83632",0
"83633",0,"83633",0
"83639",0,"83639",0
"83700",0,"83700",0
"83811",0,"83811",0
"83812",0,"83812",0
"83813",0,"83813",0
"83814",0,"83814",0
"83815",0,"83815",0
"83819",0,"83819",0
"83820",0,"83820",0
"83911",0,"83911",0
"83912",0,"83912",0
"83919",0,"83919",0
"83920",0,"83920",0
"83931",0,"83931",0
"83939",0,"83939",0
"83940",0,"83940",0
"83950",0,"83950",0
"83960",0,"83960",0
"83990",0,"83990",0
"84110",0,"84110",0
"84120",1,"84121",0
"84120",1,"84122",0
"84131",1,"84131",1
"84131",1,"84132",0
"84132",0,"84131",1
"84133",0,"84131",1
"84140",0,"84140",0
"84150",0,"84150",0
"84190",0,"84190",0
"84210",0,"84210",0
"84221",0,"84221",0
"84222",0,"84222",0
"84290",0,"84290",0
"84311",0,"84311",0
"84312",0,"84312",0
"84313",0,"84313",0
"84321",0,"84321",0
"84322",0,"84322",0
"84331",0,"84331",0
"84332",0,"84332",0
"84341",0,"84341",0
"84342",0,"84342",0
"84391",0,"84391",0
"84392",0,"84392",0
"84393",0,"84393",0
"84394",0,"84394",0
"84399",0,"84399",0
"84410",0,"84410",0
"84420",0,"84420",0
"84510",0,"84510",0
"84520",0,"84520",0
"84611",0,"84611",0
"84612",0,"84612",0
"84621",0,"84621",0
"84622",0,"84622",0
"84631",0,"84631",0
"84632",0,"84632",0
"84633",0,"84633",0
"84634",0,"84634",0
"85111",0,"85111",0
"85112",0,"85112",0
"85121",0,"85121",0
"85122",0,"85122",0
"85123",0,"85123",0
"85124",0,"85124",0
"85125",0,"85125",0
"85210",0,"85210",0
"85220",0,"85220",0
"85230",0,"85230",0
"85240",0,"85240",0
"85250",0,"85250",0
"85290",0,"85290",0
"85310",0,"85310",0
"85320",0,"85320",0
"85330",0,"85330",0
"85340",0,"85340",0
"85400",0,"85400",0
"85511",0,"85511",0
"85512",0,"85512",0
"85513",0,"85513",0
"85514",0,"85514",0
"85519",0,"85519",0
"85521",0,"85521",0
"85522",0,"85522",0
"85523",0,"85523",0
"85524",0,"85524",0
"85531",0,"85531",0
"85539",0,"85539",0
"85540",0,"85540",0
"85550",0,"85550",0
"85561",0,"85561",0
"85562",0,"85562",0
"85910",0,"85910",0
"85920",0,"85920",0
"85931",0,"85931",0
"85939",0,"85939",0
"85940",0,"85940",0
"85951",0,"85951",0
"85952",0,"85952",0
"85953",0,"85953",0
"85954",0,"85954",0
"85961",0,"85961",0
"85962",0,"85962",0
"85970",0,"85970",0
"85991",0,"85991",0
"85999",0,"85999",0
"86111",0,"86111",0
"86112",0,"86112",0
"86113",0,"86119",1
"86119",0,"86119",1
"86121",0,"86121",1
"86122",0,"86121",1
"86129",0,"86129",0
"86131",0,"86130",1
"86132",0,"86130",1
"86141",0,"86140",1
"86142",0,"86140",1
"86151",0,"86150",1
"86152",0,"86150",1
"86153",0,"86150",1
"86154",0,"86150",1
"86211",0,"86211",1
"86219",0,"86219",1
"86221",0,"86211",1
"86229",0,"86219",1
"86311",0,"86311",0
"86312",0,"86312",0
"86320",0,"86320",0
"86330",0,"86330",0
"86340",0,"86340",0
"86350",0,"86350",0
"87110",0,"87110",0
"87120",0,"87120",0
"87130",0,"87130",0
"87141",0,"87141",0
"87142",0,"87142",0
"87143",0,"87143",0
"87149",0,"87149",0
"87151",0,"87151",0
"87152",0,"87152",0
"87153",0,"87153",0
"87154",0,"87154",0
"87155",0,"87155",0
"87156",0,"87156",0
"87157",0,"87157",0
"87159",0,"87159",0
"87210",0,"87210",0
"87220",0,"87220",0
"87230",0,"87230",0
"87240",0,"87240",0
"87290",0,"87290",0
"87310",0,"87310",0
"87320",0,"87320",0
"87331",0,"87331",0
"87332",0,"87332",0
"87333",0,"87333",0
"87340",0,"87340",0
"87350",0,"87350",0
"87360",0,"87360",0
"87390",0,"87390",0
"88110",0,"88110",0
"88120",0,"88120",0
"88130",0,"88130",0
"88140",0,"88140",0
"88150",0,"88150",0
"88161",0,"88161",0
"88162",0,"88162",0
"88163",0,"88163",0
"88164",0,"88164",0
"88165",0,"88165",0
"88166",0,"88166",0
"88167",0,"88167",0
"88169",0,"88169",0
"88170",0,"88170",0
"88181",0,"88181",0
"88182",0,"88182",0
"88183",0,"88183",0
"88184",0,"88184",0
"88190",0,"88190",0
"88211",0,"88211",0
"88212",0,"88212",0
"88213",0,"88213",0
"88214",0,"88214",0
"88215",0,"88215",0
"88216",0,"88216",0
"88217",0,"88217",0
"88219",0,"88219",0
"88221",0,"88221",0
"88222",0,"88222",0
"88223",0,"88223",0
"88231",0,"88231",0
"88232",0,"88232",0
"88233",0,"88233",0
"88311",0,"88311",0
"88312",0,"88312",0
"88313",0,"88313",0
"88314",0,"88314",0
"88319",0,"88319",0
"88321",0,"88321",0
"88322",0,"88322",0
"88329",0,"88329",0
"88411",0,"88411",0
"88412",0,"88412",0
"88421",0,"88421",0
"88422",0,"88422",0
"88423",0,"88423",0
"88424",0,"88424",0
"88425",0,"88425",0
"88426",0,"88426",0
"88427",0,"88427",0
"88429",0,"88429",0
"88430",0,"88430",0
"88511",0,"88511",0
"88512",0,"88512",0
"88520",0,"88520",0
"88531",0,"88531",0
"88532",0,"88532",0
"88533",0,"88533",0
"88534",0,"88534",0
"88535",0,"88535",0
"88536",0,"88536",0
"88537",0,"88537",0
"88539",0,"88539",0
"88601",0,"88601",0
"88602",0,"88602",0
"88711",0,"88711",0
"88712",0,"88712",0
"88713",0,"88713",0
"88720",0,"88720",0
"88731",0,"88731",0
"88732",0,"88732",0
"88733",0,"88733",0
"88739",0,"88739",0
"88741",0,"88741",0
"88742",0,"88742",0
"88743",0,"88743",0
"88744",0,"88744",0
"88745",0,"88745",0
"88746",0,"88746",0
"88747",0,"88747",0
"88748",0,"88748",0
"88749",0,"88749",0
"88751",0,"88751",0
"88752",0,"88752",0
"88753",0,"88753",0
"88754",0,"88754",0
"88755",0,"88755",0
"88756",0,"88756",0
"88757",0,"88757",0
"88759",0,"88759",0
"88761",0,"88761",0
"88762",0,"88762",0
"88763",0,"88763",0
"88764",0,"88764",0
"88765",0,"88765",0
"88766",0,"88766",0
"88767",0,"88767",0
"88768",0,"88768",0
"88769",0,"88769",0
"88771",0,"88771",0
"88772",0,"88772",0
"88773",0,"88773",0
"88774",0,"88774",0
"88775",0,"88775",0
"88776",0,"88776",0
"88779",0,"88779",0
"88811",0,"88811",0
"88812",0,"88812",0
"88813",0,"88813",0
"88821",0,"88821",0
"88822",0,"88822",0
"88823",0,"88823",0
"88824",0,"88824",0
"88825",0,"88825",0
"88826",0,"88826",0
"88827",0,"88827",0
"88829",0,"88829",0
"88901",0,"88901",0
"88902",0,"88902",0
"88903",0,"88903",0
"88904",0,"88904",0
"88905",0,"88905",0
"88906",0,"88906",0
"88907",0,"88907",0
"88909",0,"88909",0
"89110",0,"89110",0
"89121",0,"89121",0
"89122",0,"89122",0
"89123",0,"89123",0
"89200",0,"89200",0
"89310",0,"89310",0
"89320",0,"89320",0
"89330",0,"89330",0
"89410",0,"89410",0
"89420",0,"89420",0
"91111",0,"91111",0
"91112",0,"91112",0
"91113",0,"91113",0
"91114",0,"91114",0
"91119",0,"91119",0
"91121",0,"91121",0
"91122",0,"91122",0
"91123",0,"91123",0
"91124",0,"91124",0
"91131",0,"91131",0
"91132",0,"91132",0
"91133",0,"91133",0
"91134",0,"91134",0
"91135",0,"91135",0
"91136",0,"91136",0
"91137",0,"91137",0
"91138",0,"91138",0
"91191",0,"91191",0
"91199",0,"91199",0
"91210",0,"91210",0
"91220",0,"91220",0
"91230",0,"91230",0
"91240",0,"91240",0
"91250",0,"91250",0
"91260",0,"91260",0
"91270",0,"91270",0
"91280",0,"91280",0
"91290",0,"91290",0
"91310",0,"91310",0
"91320",0,"91320",0
"91330",0,"91330",0
"91340",0,"91340",0
"92100",0,"92100",0
"92200",0,"92200",0
"92310",0,"92310",0
"92320",0,"92320",0
"92330",0,"92330",0
"92340",0,"92340",0
"92410",0,"92410",0
"92420",0,"92420",0
"92510",0,"92510",0
"92520",0,"92520",0
"92911",0,"92911",0
"92912",0,"92912",0
"92919",0,"92919",0
"92920",0,"92920",0
"93111",0,"93111",0
"93112",0,"93112",0
"93113",0,"93113",0
"93119",0,"93119",0
"93121",0,"93121",0
"93122",0,"93122",0
"93123",0,"93123",0
"93191",0,"93191",0
"93192",0,"93192",0
"93193",0,"93193",0
"93194",0,"93194",0
"93195",0,"93195",0
"93196",0,"93196",0
"93197",0,"93197",0
"93199",0,"93199",0
"93210",0,"93210",0
"93221",0,"93221",0
"93222",0,"93222",0
"93223",0,"93223",0
"93301",0,"93301",0
"93302",0,"93302",0
"93303",0,"93303",0
"93304",0,"93304",0
"93411",0,"93411",0
"93412",0,"93412",0
"93491",0,"93491",0
"93492",0,"93492",0
"93493",0,"93493",0
"93510",0,"93510",0
"93520",0,"93520",0
"93530",0,"93530",0
"93590",0,"93590",0
"94110",0,"94110",0
"94120",0,"94120",0
"94211",0,"94211",0
"94212",0,"94212",0
"94219",0,"94219",0
"94221",0,"94221",0
"94229",0,"94229",0
"94231",0,"94231",0
"94239",0,"94239",0
"94311",0,"94311",0
"94312",0,"94312",0
"94313",0,"94313",0
"94319",0,"94319",0
"94321",0,"94321",0
"94322",0,"94322",0
"94331",0,"94331",0
"94332",0,"94332",0
"94333",0,"94333",0
"94339",0,"94339",0
"94411",0,"94411",0
"94412",0,"94412",0
"94413",0,"94413",0
"94420",0,"94420",0
"94430",0,"94430",0
"94490",0,"94490",0
"94510",0,"94510",0
"94590",0,"94590",0
"94900",0,"94900",0
"95110",0,"95110",0
"95120",0,"95120",0
"95200",0,"95200",0
"95910",0,"95910",0
"95920",0,"95920",0
"95991",0,"95991",0
"95992",0,"95992",0
"95993",0,"95993",0
"95994",0,"95994",0
"95995",0,"95995",0
"95996",0,"95996",0
"95997",0,"95997",0
"95998",0,"95998",0
"95999",0,"95999",0
"96111",0,"96111",0
"96112",0,"96112",0
"96113",0,"96113",0
"96121",0,"96121",0
"96122",0,"96122",0
"96123",0,"96123",0
"96131",0,"96131",0
"96132",0,"96132",0
"96133",0,"96133",0
"96134",0,"96134",0
"96135",0,"96135",0
"96136",0,"96136",0
"96137",0,"96137",0
"96139",0,"96139",0
"96140",0,"96140",0
"96150",0,"96150",0
"96210",0,"96210",0
"96220",0,"96220",0
"96230",0,"96230",0
"96290",0,"96290",0
"96310",0,"96310",0
"96320",0,"96320",0
"96330",0,"96330",0
"96411",0,"96411",0
"96412",0,"96412",0
"96421",0,"96421",0
"96422",0,"96422",0
"96511",0,"96511",0
"96512",0,"96512",0
"96520",0,"96520",0
"96590",0,"96590",0
"96610",0,"96610",0
"96620",0,"96620",0
"96910",0,"96910",0
"96921",0,"96921",0
"96929",0,"96929",0
"96930",0,"96930",0
"96990",0,"96990",0
"97110",0,"97110",0
"97120",0,"97120",0
"97130",0,"97130",0
"97140",0,"97140",0
"97150",0,"97150",0
"97210",0,"97210",0
"97220",0,"97220",0
"97230",0,"97230",0
"97290",0,"97290",0
"97310",0,"97310",0
"97320",0,"97320",0
"97910",0,"97910",0
"97990",0,"97990",0
"98000",0,"98000",0
"99000",0,"99000",0
